model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
moment,zero_shot,0.163347,6.144622,1.0913157,0.85887206,0.85887206,181615.17,1.8553781509399414,0.4910871,28.98992,4.433234
moment,zero_shot,0.110690385,3.2546847,1.5527836,0.99813414,0.99813414,101954.2,4.745315313339233,0.27789518,44.685272,5.353265
moment,zero_shot,0.19099702,2.2087166,2.0803905,1.2174822,1.2174822,385171.97,0.20871663093566895,0.49372143,22.90562,3.5289612
moment,zero_shot,0.14250684,1.8613383,2.049245,1.1550499,1.1550499,318028.12,1.1386617422103882,0.35487625,42.274384,5.224821
moment,zero_shot,0.13843217,5.1287766,2.2114258,1.1747311,1.1747311,381857.8,3.1287765502929688,0.325859,43.97843,5.0421047
moment,zero_shot,0.18958846,5.809607,2.162435,1.162723,1.162723,782481.94,5.809607028961182,0.4519976,30.762245,4.2961793
moment,zero_shot,0.16396026,5.7370443,0.63627744,0.6360675,0.6360675,30653.984,1.237044334411621,0.43986735,8.603181,2.3162131
moment,zero_shot,0.21072537,3.1521358,1.8984784,1.1405898,1.1405898,314527.8,4.847864151000977,0.416197,21.177849,3.6282356
moment,zero_shot,0.19386229,5.2652464,1.9292498,1.1451432,1.1451432,291644.56,0.7652463912963867,0.48245707,23.06176,3.9675577
moment,zero_shot,0.2167531,8.366371,2.021956,1.2073832,1.2073832,782203.9,3.8663711547851562,0.5455474,24.221117,3.8785584
moment,zero_shot,0.20777875,4.5366435,0.9259447,0.7992573,0.7992573,174348.12,4.5366435050964355,0.46595752,10.082538,2.4875917
moment,zero_shot,0.1645621,6.4426622,1.6988164,1.0939176,1.0939176,475029.9,6.442662239074707,0.39723036,21.618732,3.785605
moment,zero_shot,0.08720164,5.0449014,1.4804788,0.9650409,0.9650409,97076.734,16.955098628997803,0.16147102,39.195774,4.938167
moment,zero_shot,0.15639676,6.990083,1.5747831,1.0120232,1.0120232,359667.84,1.0099167823791504,0.35646546,24.228893,4.0177784
moment,zero_shot,0.11023397,4.455346,1.9293982,1.1354067,1.1354067,204250.72,4.45534610748291,0.2339414,38.975304,4.828365
moment,zero_shot,0.080656305,9.220163,1.4557934,0.9788845,0.9788845,159604.22,9.220163345336914,0.13929263,39.014652,5.0553465
moment,zero_shot,0.15105404,1.598013,2.5843499,1.2919685,1.2919685,843482.8,20.401986956596375,0.38643658,57.91075,6.019948
moment,zero_shot,0.17009374,2.0524268,2.0885217,1.1440616,1.1440616,930446.25,2.052426815032959,0.46490684,36.54151,4.984084
moment,zero_shot,0.21695383,5.0249324,1.9045618,1.1385596,1.1385596,1.1432575e+06,5.024932384490967,0.55585,22.303772,3.7015557
moment,zero_shot,0.09419733,3.1411104,1.1538742,0.86608374,0.86608374,202831.53,3.141110420227051,0.2032153,25.751007,4.1668854
moment,zero_shot,0.07483001,1.6585603,0.77635646,0.71749496,0.71749496,32376.79,1.6585602760314941,0.17232935,34.35979,4.7171526
moment,zero_shot,0.1654901,9.856996,2.113599,1.1716672,1.1716672,825248.25,9.856995582580566,0.36569726,31.169827,4.2652693
moment,zero_shot,0.1340642,7.250002,0.91158384,0.783258,0.783258,39953.875,2.750001907348633,0.32582578,21.008762,3.5731752
moment,zero_shot,0.17381896,4.0561724,1.4404628,0.97148097,0.97148097,403586.38,12.443827629089355,0.44086745,24.207191,3.9709258
moment,zero_shot,0.13282447,9.312964,1.9383051,1.132823,1.132823,206259.28,9.31296443939209,0.27717474,39.79294,5.272497
moment,zero_shot,0.19373651,1.3054976,1.3465717,0.9498291,0.9498291,210302.12,1.305497646331787,0.44176492,15.965118,3.206142
moment,zero_shot,0.12619536,2.9870284,1.5804981,1.0189025,1.0189025,337756.3,2.9870283603668213,0.3143506,26.349298,4.158375
moment,zero_shot,0.11420753,8.607345,0.4248722,0.51924443,0.51924443,16048.6455,0.6073446273803711,0.30886135,9.324404,2.3724477
moment,zero_shot,0.11641913,8.275312,1.0255731,0.7968116,0.7968116,38004.79,13.724687576293945,0.28779745,24.481655,3.7505617
moment,zero_shot,0.19440466,2.1868339,1.8415564,1.0251713,1.0251713,404015.94,11.31316614151001,0.5456424,22.915443,3.674242
moment,zero_shot,0.09266595,6.7793436,2.3713586,1.2337173,1.2337173,332021.78,6.779343605041504,0.17985137,48.87363,5.248306
moment,zero_shot,0.21843149,1.1438764,0.68925524,0.6901536,0.6901536,84753.08,1.1438764333724976,0.5136968,6.236923,2.0477402
moment,zero_shot,0.0814915,2.2803066,1.1285596,0.8366886,0.8366886,76243.1,2.280306577682495,0.12296676,22.77173,3.8903391
moment,zero_shot,0.11540924,5.140651,1.3426491,0.91667235,0.91667235,126776.78,5.140651226043701,0.28108418,29.837318,4.365736
moment,zero_shot,0.0979508,2.4213088,1.2534865,0.9062383,0.9062383,80888.086,5.578691244125366,0.20230025,25.031942,3.887014
moment,zero_shot,0.112559766,2.8023896,2.0754912,1.1574991,1.1574991,166119.56,19.19761037826538,0.25545225,34.726063,4.743326
moment,zero_shot,0.23853795,4.7800307,1.247494,0.91997564,0.91997564,181325.69,2.7800307273864746,0.573305,16.222038,3.2232428
